file_id,ac_rms,mean_abs,peak_to_peak,crest_factor,kurtosis_pearson,skewness,env_entropy,env_centroid_order,env_spread_order,env_peak_order,env_harmonic_ratio,env_low_order_ratio,variant
source/12kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,0.590451903760928,0.365969172797662,5.84441596806387,5.02795815601908,7.5591655703073,0.0301202202470204,0.855270615289168,8.50065461401747,5.93113998097394,1,0.339082199897247,0.259503925003644,500-1500Hz_R10
source/12kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,0.572191808372774,0.350143546504104,5.6490877245509,5.04980140943039,7.82799910629797,0.0234154302196146,0.879864833769131,8.23114218410286,5.63048071780975,1,0.321075283061588,0.212327287234507,500-1500Hz_R10
source/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,0.0995749942189381,0.0791016192246186,0.711006826347305,3.77065041369675,3.00280758258253,-0.0023157846798161,0.83221812731525,7.76595093217594,5.05771461134932,6,0.159010609133836,0.133335713329359,500-1500Hz_R10
source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,0.0938449500805824,0.0750180580888584,0.663222035928144,3.71860148959878,2.93867824564143,-0.000223466938495804,0.884453851910151,8.00806794612364,5.16288648017651,5.6,0.120545002501136,0.129024933790817,500-1500Hz_R10
source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,0.0932321471871909,0.0737381242700225,0.709971556886227,4.25257827289251,3.12696469586187,0.00296565160648661,0.851404649260371,7.89416514814335,5.13055597044281,3.5,0.174729453550957,0.108879250351609,500-1500Hz_R10
source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,0.576090871724149,0.296990953670679,9.8914872255489,8.91545323348512,19.8901261801925,0.155159136313299,0.653355835358115,3.13479557027105,3.82232473912417,1,0.356718105845116,0.589332590482726,500-1500Hz_R10
source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,0.566757341014362,0.28190602266822,10.8250831337325,9.67123049864857,21.4329730843692,0.127134897488475,0.64525860456528,3.06091903156444,3.7102307948127,1,0.365778179492616,0.601130104478103,500-1500Hz_R10
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,0.255404636577293,0.171593357723859,3.00228850299401,6.15365850360494,8.11829086384373,-0.0395273797306081,0.884858254274144,8.89578592446865,5.22330463942638,5,0.101644710905302,0.138108847828439,500-1500Hz_R10
source/12kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,0.34955564394921,0.157988447863311,7.22673892215569,10.6520615107407,33.209104673079,-0.395770536194024,0.647802043884305,3.27354491447996,3.63046148736532,3.6,0.224099875971504,0.524381466951629,500-1500Hz_R10
source/12kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,0.344151482170853,0.156653130705682,7.06674031936128,10.4427287166465,32.5793135074978,-0.4233266861965,0.665114367279609,3.33633968052468,3.57209217345395,2.8,0.22092786964889,0.532988882760858,500-1500Hz_R10
source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,0.77362644437597,0.576598508970084,5.9459379241517,3.90441529503166,4.21782736113962,0.0659613125729542,0.758974016434721,6.75548326366951,5.08146537973989,3.6,0.411444903725226,0.165679809994541,500-1500Hz_R10
source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat,0.84866602695404,0.644919232582476,6.39913193612774,3.87300088842633,4.04479501034934,0.0731551626421975,0.729926968691218,7.18021489163556,4.85608327783179,3.6,0.492473612074257,0.0979790586628796,500-1500Hz_R10
source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat,0.7965160720869,0.606500094836005,6.25212814371258,4.01525465949717,4.07719123328977,0.0830584360096349,0.8367531033512,6.89845385138954,5.17980518837625,1.4,0.335394782579709,0.27639498653927,500-1500Hz_R10
source/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.mat,0.315123797085027,0.222931876630224,3.71277976047904,6.27074483353963,6.68240036116685,0.0678960843522479,0.757429613385126,5.18186519104392,5.67852446014124,1,0.415217853586078,0.426543564049508,500-1500Hz_R10
source/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.mat,0.283932263858729,0.199198612361437,3.39586882235529,6.28296440548741,7.18804962509386,0.117339751713382,0.762672755550744,5.04619718087137,5.50974208904833,1.6,0.246767345114469,0.430738826369375,500-1500Hz_R10
source/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_2.mat,0.278867599577156,0.198547790069653,3.10454141716567,6.00673587646625,6.77815993022224,0.161041656914515,0.753448367970121,5.13945271319145,5.48569245892913,3.6,0.23257871773946,0.380310754935019,500-1500Hz_R10
source/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_3.mat,0.278602482481049,0.19952196390501,2.98352724550898,5.6970785682614,6.2442198777844,0.145571723640737,0.741680380730652,5.1319335496099,5.27876581817734,3.6,0.250162220519328,0.358337648951562,500-1500Hz_R10
source/48kHz_DE_data/B/0007/B007_3.mat,0.140628021624178,0.112517629744538,1.05079569230769,3.84495852093684,3.01553947255419,0.0223045338687153,0.861128602108425,8.99536566895136,5.16110945381558,10,0.0967880575428428,0.134698766890463,500-1500Hz_R10
source/48kHz_DE_data/B/0014/B014_0.mat,0.13959160694563,0.0972295137630083,2.17335507692308,7.84334557323687,9.67777537265968,-0.0197508704729621,0.833712215935731,8.68943380364393,6.11453890945469,2,0.325751767541192,0.195506340052183,500-1500Hz_R10
source/48kHz_DE_data/B/0014/B014_1.mat,0.143626886616419,0.103804243259475,2.14581784615385,7.39716562242184,8.31584551625304,0.060167346114147,0.889081300889368,7.81145860270074,5.78206714314024,1,0.320418714178728,0.213053462613137,500-1500Hz_R10
source/48kHz_DE_data/B/0014/B014_2.mat,0.145402801912365,0.0992770410540774,3.31156061538462,11.2658007693541,15.2513934808323,0.0786531037660637,0.8838924967092,7.39858601536915,5.68260400605458,1.8,0.173923343808753,0.219064200957504,500-1500Hz_R10
source/48kHz_DE_data/B/0021/B021_0.mat,0.341143768858336,0.272772359072959,2.57953733333333,3.93377115343257,2.96587544148647,-0.00427460260118018,0.863032258045157,9.369872958476,5.69111803092179,3,0.237064882581893,0.155411568358632,500-1500Hz_R10
source/48kHz_DE_data/B/0021/B021_1.mat,0.210389326136582,0.163731070364998,2.08594523076923,5.30100231701417,3.90744226454696,0.00204983147839847,0.87243180618952,8.28399476841377,5.69795208142419,2,0.204470710753885,0.213843373288073,500-1500Hz_R10
source/48kHz_DE_data/B/0021/B021_2.mat,0.299047912651851,0.20908387535059,3.56377661538462,6.01870963308274,7.11775702563281,0.0309034179615228,0.803134199021079,8.99537017046348,5.32025279340963,1,0.333171172981348,0.195265188137131,500-1500Hz_R10
source/48kHz_DE_data/IR/0007/IR007_0.mat,0.582696776264156,0.415092582203628,5.90610133333333,5.45554818146203,6.03429323186723,0.012277173810357,0.702004900098119,7.10997787048239,5.31601854587998,5.4,0.322266766316973,0.184979673521839,500-1500Hz_R10
source/48kHz_DE_data/IR/0007/IR007_2.mat,0.280517757864478,0.1935294287733,3.10899507692308,5.66171934699478,7.46362594514706,-0.0751373393440712,0.655438461802001,7.14570475192362,5.06775228549604,5.4,0.406280916240295,0.207841743590568,500-1500Hz_R10
source/48kHz_DE_data/IR/0014/IR014_0.mat,0.184133060185797,0.117727898222268,2.62586133333333,7.35693259107351,11.9858885718862,-0.104930273968237,0.831463885041139,5.73904561044666,4.62265960159537,2.8,0.183941561742493,0.20722759527254,500-1500Hz_R10
source/48kHz_DE_data/IR/0014/IR014_2.mat,0.235600930504471,0.137150717610066,4.204216,9.57321276630589,20.1104931836184,0.0801092786255708,0.85362769218516,8.66235293180801,5.50699475671703,1,0.342881285016697,0.186186901294466,500-1500Hz_R10
source/48kHz_DE_data/IR/0021/IR021_1.mat,0.602549214569065,0.463614996180717,5.52017169230769,4.77835351476655,3.83387057439833,0.0212231055697154,0.760185022536483,4.84013627151609,4.6645124534828,2.4,0.224211061548104,0.248593887203843,500-1500Hz_R10
source/48kHz_DE_data/IR/0021/IR021_2.mat,0.764309418991035,0.587351664457213,6.35671938461538,4.29282141883883,3.62609597354535,0.0571433137909518,0.762463039194325,4.86334535585964,4.71139038400982,2.4,0.251759079610671,0.279359834404742,500-1500Hz_R10
source/48kHz_DE_data/IR/0021/IR021_3.mat,0.404597513763442,0.308932127732121,3.44924676923077,4.2956217676706,3.61227031956482,0.042842253376295,0.791357529821775,5.57769799056488,4.96670959098878,2.4,0.245029653174398,0.238681094636461,500-1500Hz_R10
source/48kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,1.05677083859532,0.673735830153452,10.2785026666667,4.90451312419421,6.87684995523369,0.0751986951925538,0.862294450762978,7.9102143792798,5.76511401343496,3.6,0.344080489556335,0.199950140079193,500-1500Hz_R10
source/48kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,1.0171047681738,0.637505748407929,9.82861733333333,4.8696528809248,6.99295662829047,0.0820653611154459,0.876243098390579,7.71728124161555,5.61811442553961,3.6,0.229712402334901,0.208529952900595,500-1500Hz_R10
source/48kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,0.994123564423007,0.621053534280109,9.944636,5.02660787178015,7.40816508884481,0.0775672090969839,0.889096216526918,8.16094436890962,5.33492653407871,3.6,0.168713393507955,0.175870433031513,500-1500Hz_R10
source/48kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,0.143016169426597,0.113960734524371,1.09919446153846,3.95039782496432,3.08110910627155,-0.0106603069895938,0.885049099622939,7.87426326836906,5.13452772733827,7.8,0.104921071720835,0.129724608437096,500-1500Hz_R10
source/48kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,0.657959744721748,0.342693542259107,11.716216,9.42648025407082,19.6471712105006,-0.17859676559113,0.664567178130715,3.29229401357135,4.1810114835293,1,0.454257179659751,0.612622689199772,500-1500Hz_R10
source/48kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,0.610833093914962,0.31344484294942,10.7505066666667,8.95467293155736,19.9182364341955,-0.377397566235189,0.648471879169395,3.16807092563917,4.06408328597811,2,0.239196677159632,0.625286572402199,500-1500Hz_R10
source/48kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,0.616823553220803,0.3181691235745,10.797248,8.96042278249308,20.5300924132788,-0.321944916847799,0.650400606245097,3.28644853940842,4.13564400474228,1,0.434027176338869,0.612678530278202,500-1500Hz_R10
source/48kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,0.591717738619002,0.311673291208155,10.6311493333333,8.98848229905542,18.8042240345628,-0.260702323947075,0.665526724686957,3.69331657222778,4.64531773019512,1,0.451414855673439,0.59105945217959,500-1500Hz_R10
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,0.210991793233991,0.156431497486961,2.50338461538461,5.87586162189995,5.70228715841215,0.0166893127540032,0.850409489187747,7.11410057676923,5.69461674296716,1,0.510951167371339,0.292427606054355,500-1500Hz_R10
source/48kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,0.263316412933308,0.174789626737132,3.66057415384615,7.10444899461418,10.7142287055659,0.0416004928131423,0.87900733680064,8.58935171885699,5.58395757757717,2,0.179520309906284,0.178088671301002,500-1500Hz_R10
source/48kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,0.470735781820584,0.244574507978514,8.31661866666667,8.92658253267816,22.2182238220478,0.172696010079792,0.71314391157464,4.46633953135984,4.9363604265545,2,0.25145773773689,0.487614653767457,500-1500Hz_R10
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,0.395252443249226,0.299311846593059,3.528312,4.5264753735775,4.15537531458884,0.0790814876808777,0.825450341643958,7.78824306660453,5.47870499192822,3.6,0.385808313731818,0.18498882942951,500-1500Hz_R10
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat,0.444970144194325,0.330901884122434,3.85500369230769,4.46563650956062,4.36182977479811,0.0627363313555194,0.761523455794661,6.91559653325951,5.06743699351102,3.6,0.452447537440634,0.15813736048902,500-1500Hz_R10
source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat,0.444178315959784,0.337007584158911,3.72816553846154,4.21729129958105,4.10196860304865,0.0470615626376531,0.849835999452831,7.03019001272854,5.25736062207933,3.6,0.239299094481416,0.247570348800689,500-1500Hz_R10
source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.mat,0.411844097035119,0.283904795725945,5.44578266666667,7.30749837555794,8.46640526741219,-0.249071602691212,0.828045899557948,8.48309272148753,6.44680036129281,1,0.337952312898582,0.30443838897158,500-1500Hz_R10
source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_2.mat,0.712654766373245,0.488877886730555,9.011896,6.56478109247075,7.47044859356456,0.0555990358868511,0.817465895734426,7.25563303255394,6.41952116643875,1,0.384734207955209,0.323470447698502,500-1500Hz_R10
source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_3.mat,0.676619307999814,0.465288750634231,8.478544,6.69516528281118,7.34255755991105,-0.0987035259270196,0.82716567207748,7.43012018864314,6.37452005784845,3.6,0.228292785811182,0.311049762619395,500-1500Hz_R10
source/48kHz_Normal_data/N_2_(1750rpm).mat,0.0630277134503492,0.0504767886704525,0.467298461538462,4.01120966373655,2.91493097312385,-0.171659889656626,0.882384319814312,8.9527455417818,5.33072939911946,3.2,0.114825152622854,0.115628942849158,500-1500Hz_R10
source/48kHz_Normal_data/N_3.mat,0.0647215964533934,0.0517988762946067,0.477520615384615,3.8479627799733,2.95554523111681,-0.129539934229428,0.872680252764759,8.03618850788171,5.6279225481971,1.95,0.182158626549166,0.18470108292584,500-1500Hz_R10
source/12kHz_DE_data/B/0007/B007_2.mat,0.147685031889138,0.118174025793476,1.0707723752495,3.68512937110004,2.84190311396617,0.0328663989345812,0.868805896727234,9.11493221359775,5.32297511403959,3,0.120858188333403,0.137873718052806,500-1500Hz_R20
source/12kHz_DE_data/B/0007/B007_3.mat,0.154838511136459,0.12400434257106,1.13834538922156,3.76996266992705,2.89288639111029,0.0210606264118575,0.816436712013886,8.97820053248163,5.23878221542923,10,0.0760081089799844,0.167591070723173,500-1500Hz_R20
source/12kHz_DE_data/B/0014/B014_0.mat,0.145303731036556,0.0970054239526011,2.73849385229541,9.15724078015898,12.331783834544,0.0246733290428116,0.817378867515309,8.41541031022597,5.90263465853481,2,0.256548003951595,0.230225217458965,500-1500Hz_R20
source/12kHz_DE_data/B/0014/B014_1.mat,0.143536505949053,0.099788975004557,2.02264223552894,7.34991870952684,8.33739264322329,0.0145127012111726,0.879364395805667,8.57396392159264,5.65024130005288,1,0.326209783280983,0.175826004997557,500-1500Hz_R20
source/12kHz_DE_data/B/0014/B014_2.mat,0.156686278679977,0.110758172697606,2.58970327345309,8.54987693518703,8.58424357376936,0.192641135965158,0.831387455174308,7.53824824865708,6.17811201335782,1,0.302873634838228,0.323440281947654,500-1500Hz_R20
source/12kHz_DE_data/B/0014/B014_3.mat,0.137959074749685,0.0936928227401428,2.19677269461078,9.17424505666141,10.2677692805905,0.192150137525969,0.612885933474446,4.9605483773388,5.54640003346091,1,0.608119575449889,0.553848067904573,500-1500Hz_R20
source/12kHz_DE_data/B/0021/B021_0.mat,0.12488006076734,0.0972618894051809,1.27235437125748,5.4938830288142,4.21078506964813,0.00427020022856285,0.802175648950005,9.63676176700192,5.73763380386847,4,0.195728978105145,0.0969276450160594,500-1500Hz_R20
source/12kHz_DE_data/B/0021/B021_3.mat,0.118150341654522,0.0935681843700106,0.881697884231537,3.88341405672836,3.09596235225454,0.0114756239727329,0.5523878817385,9.41739435747981,5.5214796439554,1,0.351192911265699,0.256532677742722,500-1500Hz_R20
source/12kHz_DE_data/B/0028/B028_0_(1797rpm).mat,2.08800743993601,1.56843463685414,18.1054224,4.71039076895081,3.8304041904392,0.0537088190854305,0.750287654212438,5.19446818268621,5.77277136511121,1.2,0.233577580214398,0.507261052220528,500-1500Hz_R20
source/12kHz_DE_data/B/0028/B028_2_(1750rpm).mat,2.13472621958558,1.62462289932221,18.1013534,4.34664731038182,3.69881625740499,0.0394950047432347,0.777000545917417,5.86810566509842,5.75759073538729,1.8,0.19519690134581,0.387813527348099,500-1500Hz_R20
source/12kHz_DE_data/B/0028/B028_3_(1730rpm).mat,2.17092235691896,1.64487533128922,18.7027516,4.47351158432004,3.82492096294247,0.0435169189591513,0.779234966546657,5.61882893511083,5.87394903494762,1.2,0.306750830653939,0.417795055334959,500-1500Hz_R20
source/12kHz_DE_data/IR/0007/IR007_0.mat,0.291143046079395,0.208843453355705,2.81402618762475,5.2671840664256,5.39736447356159,0.171458484760347,0.519708905912146,6.61498674198908,5.09047370541304,5.4,0.386798609558901,0.198295442025584,500-1500Hz_R20
source/12kHz_DE_data/IR/0007/IR007_2.mat,0.299445309802669,0.214003179254896,2.80996530938124,4.98797731170381,5.57239445168295,0.0913319748596116,0.479606433926439,7.37129026181693,4.72954741474416,5.4,0.515226609613258,0.128100275619294,500-1500Hz_R20
source/12kHz_DE_data/IR/0007/IR007_3.mat,0.313238405226574,0.223196759026172,2.82393473053892,4.68997220930074,5.27240593587475,-0.00976548163911519,0.531243857777068,6.54985328316741,4.91107806767759,5.4,0.381640242924842,0.255854247550996,500-1500Hz_R20
source/12kHz_DE_data/IR/0014/IR014_1.mat,0.167488961387576,0.101143588801004,3.3305699001996,10.1684531324988,21.2386264632774,-0.00715943384280651,0.891230722502205,8.454808800552,5.67924995438201,3,0.117536992332971,0.170134122514942,500-1500Hz_R20
source/12kHz_DE_data/IR/0021/IR021_2.mat,0.487644683479563,0.327136312298973,5.6174128742515,6.22481724321213,7.91352141256323,0.249077977171735,0.659606087523491,5.11455036365638,4.36167994999592,2.4,0.213501786084004,0.246282661692008,500-1500Hz_R20
source/12kHz_DE_data/IR/0021/IR021_3.mat,0.445599878913239,0.302689580284139,5.46919081836327,6.80462332566691,8.18538935903856,0.33721714236435,0.682256210824541,5.1630126330342,4.55389203976048,2.4,0.240198438050994,0.243585763058799,500-1500Hz_R20
source/12kHz_DE_data/IR/0028/IR028_0_(1797rpm).mat,0.837135077231125,0.653735072516531,6.8310372,4.29070641525589,3.36830090789764,0.107129484299423,0.611472021666233,6.20441329050963,4.60548911736301,4.3,0.523037646072367,0.116453343042255,500-1500Hz_R20
source/12kHz_DE_data/IR/0028/IR028_1_(1772rpm).mat,0.839236640841009,0.663135331577001,6.6304355,4.16898118057174,3.17689818427904,0.0982727130676118,0.559849992036426,5.49630151898297,4.16657670499047,4.3,0.553754026720161,0.150953939693315,500-1500Hz_R20
source/12kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,0.676739981858855,0.410739143066005,6.60948542914172,5.10334471973469,7.64363693335543,0.0501933025445065,0.759647792886311,7.02233463011649,5.3999501761257,2,0.297839083499611,0.257095611119215,500-1500Hz_R20
source/12kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,0.591756841479991,0.365263371949652,5.91873003992016,5.10899752040336,7.55856131124358,0.0376648668582491,0.83060706930594,8.48775606153763,6.05597107897755,1,0.386711083282677,0.274225477816423,500-1500Hz_R20
source/12kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,0.568876776672503,0.349468338787728,5.79446716566866,5.27779289571409,7.83592995037557,0.0152655199402249,0.863572282150817,8.18388369563494,5.72082367383133,1,0.343011239126912,0.243645442568988,500-1500Hz_R20
source/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,0.0997938499419946,0.0794152418736338,0.746002994011976,3.82196339203639,3.01288936273302,-0.00260050949620397,0.765653383832414,7.86257740153176,5.05513051337731,6,0.125210382152719,0.136723600150306,500-1500Hz_R20
source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,0.0938251850290163,0.0749624077508426,0.716853053892216,4.1155079378732,2.94602410243958,0.00201351096195897,0.875926970246079,7.83600034931963,5.13870087768907,6.3,0.0955274366311667,0.128041659677219,500-1500Hz_R20
source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,0.0939613827833187,0.0743122740764644,1.01176275449102,5.7255595741464,3.48004996697395,0.0095279514059123,0.839440365638307,7.7564451217768,5.29222351724263,3.5,0.218448394433409,0.147751282085067,500-1500Hz_R20
source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,0.582469500851198,0.293807350595359,10.7320890219561,9.35487303446958,20.6014973794561,0.0713950630096713,0.505406162985133,2.82762284246909,3.28463859835216,1,0.360207219255324,0.621897093286919,500-1500Hz_R20
source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,0.559227049532957,0.277919177746177,11.1097506986028,10.0972709148757,21.5185406504062,0.118133100637898,0.487872573762068,2.76353989693271,3.1479238435365,1,0.362063883302651,0.631521129733874,500-1500Hz_R20
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,0.255412285113663,0.171581110783767,3.12232806387226,6.36352122159167,8.12488879135018,-0.0398283103976834,0.846855659356141,8.66124989595165,5.2175371328719,2,0.137886868944549,0.160902658522548,500-1500Hz_R20
source/12kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,0.351093095986784,0.159608128642612,7.62389281437126,11.0536393877406,32.8961326311267,-0.407359774176932,0.499616125306039,2.9729287369344,3.22807458126359,3.6,0.22855440282041,0.574170678606002,500-1500Hz_R20
source/12kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,0.342673391224102,0.15670636288331,7.2141501996008,10.9661174015571,31.7883494566962,-0.422240091795294,0.524794868006623,3.0460854231875,3.27475063045062,2,0.225829312610733,0.582389928268122,500-1500Hz_R20
source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,0.773995394198412,0.577016706993437,6.0100998003992,3.99081169078175,4.22314316378632,0.064606525967449,0.636864941851091,6.55866702103026,5.00102248354938,3.6,0.444280663320655,0.177213225615012,500-1500Hz_R20
source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat,0.848652360716537,0.646002013252208,6.44461377245509,3.94281446796763,4.06589921989801,0.0723418005972994,0.612278044961163,6.86859711318872,4.75294656521566,3.6,0.55279302433263,0.101385264923069,500-1500Hz_R20
source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat,0.796465388909606,0.60729737153324,6.4328372255489,4.14256655350488,4.07257792627228,0.0829623396035976,0.773446869382093,6.83526399269125,5.07582274916918,1.4,0.256760686077476,0.267217091535418,500-1500Hz_R20
