route,file_id,domain,guard_seconds,windows,common_scale_drift
equal_revolutions,source/48kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,0.025,5,0.0579693086380685
equal_revolutions,source/48kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,0.075,5,0.0236977655797445
equal_revolutions,source/48kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,0.025,5,0.0707126990705031
equal_revolutions,source/48kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,0.075,5,0.0235788682871933
equal_revolutions,source/48kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,0.025,5,0.0175038191678291
equal_revolutions,source/48kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,0.075,5,0.026974221728532
equal_revolutions,source/48kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,0.025,5,0.00885595577300212
equal_revolutions,source/48kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,0.075,5,0.0699676207711648
equal_revolutions,source/48kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,0.025,5,0.0484355647881586
equal_revolutions,source/48kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,0.075,5,0.0197687217678362
equal_revolutions,source/48kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,0.025,5,0.0258083716256002
equal_revolutions,source/48kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,0.075,5,0.257019667579726
equal_revolutions,source/48kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,0.025,5,0.0406405229287878
equal_revolutions,source/48kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,0.075,5,0.0328185899081913
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,0.025,3,0.0235951845840319
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,0.05,3,0
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,0.075,3,0.0246060014931589
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,0.025,5,0.0202949334183878
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,0.075,5,0.00963280691778589
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,source,0.025,5,0.00839859717216995
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,source,0.075,5,0.0059711202935584
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,source,0.025,5,0.0124114196145392
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,source,0.075,5,0.0156029411999544
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat,source,0.025,3,0.00817740182455248
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat,source,0.05,3,0
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat,source,0.075,3,0.0182830081913441
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,source,0.025,5,0.00905144247050407
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,source,0.075,5,0.0536427302828646
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,source,0.025,5,0.0096208086119899
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,source,0.075,5,0.0206769160623376
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat,source,0.025,5,0.0351737771009631
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat,source,0.075,5,0.00699345163978225
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,source,0.025,3,0.00466781762396231
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,source,0.05,3,0
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,source,0.075,3,0.00380446754524827
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat,source,0.025,5,0.00295277438554759
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat,source,0.075,5,0.00908779124100133
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat,source,0.025,5,0.00179776891819533
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat,source,0.075,5,0.00283361304061318
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat,source,0.025,5,0.00368726853418808
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat,source,0.075,5,0.00618235508952001
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.mat,source,0.025,3,0.0314112498992909
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.mat,source,0.05,3,0
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.mat,source,0.075,3,0.018119521606082
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.mat,source,0.025,5,0.0206792294301833
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.mat,source,0.075,5,0.0105152762294305
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_2.mat,source,0.025,5,0.0226992652889638
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_2.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_2.mat,source,0.075,5,0.0238895335220424
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_3.mat,source,0.025,5,0.0099825886379161
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_3.mat,source,0.05,5,0
equal_revolutions,source/48kHz_DE_data/OR/Orthogonal/0021/OR021@3_3.mat,source,0.075,5,0.0055957015154501
equal_revolutions,source/48kHz_Normal_data/N_0.mat,source,0.025,7,0.0223514193991037
equal_revolutions,source/48kHz_Normal_data/N_0.mat,source,0.05,7,0
equal_revolutions,source/48kHz_Normal_data/N_0.mat,source,0.075,7,0.0207485284918942
equal_revolutions,source/48kHz_Normal_data/N_1_(1772rpm).mat,source,0.025,11,0.0275835384495989
equal_revolutions,source/48kHz_Normal_data/N_1_(1772rpm).mat,source,0.05,11,0
equal_revolutions,source/48kHz_Normal_data/N_1_(1772rpm).mat,source,0.075,11,0.0340866041974318
equal_revolutions,source/48kHz_Normal_data/N_2_(1750rpm).mat,source,0.025,11,0.0741632251873949
equal_revolutions,source/48kHz_Normal_data/N_2_(1750rpm).mat,source,0.05,11,0
equal_revolutions,source/48kHz_Normal_data/N_2_(1750rpm).mat,source,0.075,11,0.0320205607524936
equal_revolutions,source/48kHz_Normal_data/N_3.mat,source,0.025,11,0.0154965489990501
equal_revolutions,source/48kHz_Normal_data/N_3.mat,source,0.05,11,0
equal_revolutions,source/48kHz_Normal_data/N_3.mat,source,0.075,11,0.0183003184942388
equal_revolutions,target/A.mat,target,0.025,3,0.109470721016969
equal_revolutions,target/A.mat,target,0.05,3,0
equal_revolutions,target/A.mat,target,0.075,3,0.0274408926913666
equal_revolutions,target/B.mat,target,0.025,3,0.189181764927241
equal_revolutions,target/B.mat,target,0.05,3,0
equal_revolutions,target/B.mat,target,0.075,3,0.0120238371462678
equal_revolutions,target/C.mat,target,0.025,3,0.0209591123987025
equal_revolutions,target/C.mat,target,0.05,3,0
equal_revolutions,target/C.mat,target,0.075,3,0.0266104260147861
equal_revolutions,target/D.mat,target,0.025,3,0.0114647956642457
equal_revolutions,target/D.mat,target,0.05,3,0
equal_revolutions,target/D.mat,target,0.075,3,0.0130315553648882
equal_revolutions,target/E.mat,target,0.025,3,0.00469905599500501
equal_revolutions,target/E.mat,target,0.05,3,0
equal_revolutions,target/E.mat,target,0.075,3,0.0341072439472273
equal_revolutions,target/F.mat,target,0.025,3,0.0120305924210546
equal_revolutions,target/F.mat,target,0.05,3,0
equal_revolutions,target/F.mat,target,0.075,3,0.0105332010963185
equal_revolutions,target/G.mat,target,0.025,3,0.0108871898073284
equal_revolutions,target/G.mat,target,0.05,3,0
equal_revolutions,target/G.mat,target,0.075,3,0.0147495482146661
equal_revolutions,target/H.mat,target,0.025,3,0.0204036739414677
equal_revolutions,target/H.mat,target,0.05,3,0
equal_revolutions,target/H.mat,target,0.075,3,0.0126357571417325
equal_revolutions,target/I.mat,target,0.025,3,0.0141330479618605
equal_revolutions,target/I.mat,target,0.05,3,0
equal_revolutions,target/I.mat,target,0.075,3,0.0132869902962383
equal_revolutions,target/J.mat,target,0.025,3,0.0150431242737817
equal_revolutions,target/J.mat,target,0.05,3,0
equal_revolutions,target/J.mat,target,0.075,3,0.00495537130253464
equal_revolutions,target/K.mat,target,0.025,3,0.0104282756765308
equal_revolutions,target/K.mat,target,0.05,3,0
equal_revolutions,target/K.mat,target,0.075,3,0.00929556775433331
equal_revolutions,target/L.mat,target,0.025,3,0.0157640124301044
equal_revolutions,target/L.mat,target,0.05,3,0
equal_revolutions,target/L.mat,target,0.075,3,0.0154335020354319
equal_revolutions,target/M.mat,target,0.025,3,0.0119366570855365
equal_revolutions,target/M.mat,target,0.05,3,0
equal_revolutions,target/M.mat,target,0.075,3,0.0120944957232742
equal_revolutions,target/N.mat,target,0.025,3,0.00888443546583286
equal_revolutions,target/N.mat,target,0.05,3,0
equal_revolutions,target/N.mat,target,0.075,3,0.0747285291200187
equal_revolutions,target/O.mat,target,0.025,3,0.0120966783093104
equal_revolutions,target/O.mat,target,0.05,3,0
equal_revolutions,target/O.mat,target,0.075,3,0.0250382174231548
equal_revolutions,target/P.mat,target,0.025,3,0.00903750392611007
equal_revolutions,target/P.mat,target,0.05,3,0
equal_revolutions,target/P.mat,target,0.075,3,0.0113069562163518
one_second,source/12kHz_DE_data/B/0007/B007_0.mat,source,0.025,7,0.00969747009962066
one_second,source/12kHz_DE_data/B/0007/B007_0.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0007/B007_0.mat,source,0.075,7,0.0086630965464186
one_second,source/12kHz_DE_data/B/0007/B007_1.mat,source,0.025,7,0.0401755434654592
one_second,source/12kHz_DE_data/B/0007/B007_1.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0007/B007_1.mat,source,0.075,7,0.0116472594667131
one_second,source/12kHz_DE_data/B/0007/B007_2.mat,source,0.025,7,0.0125078375701074
one_second,source/12kHz_DE_data/B/0007/B007_2.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0007/B007_2.mat,source,0.075,7,0.016367657181696
one_second,source/12kHz_DE_data/B/0007/B007_3.mat,source,0.025,7,0.0105644975859978
one_second,source/12kHz_DE_data/B/0007/B007_3.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0007/B007_3.mat,source,0.075,7,0.0179418721389327
one_second,source/12kHz_DE_data/B/0014/B014_0.mat,source,0.025,7,0.0884387780959594
one_second,source/12kHz_DE_data/B/0014/B014_0.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0014/B014_0.mat,source,0.075,7,0.0280799895422489
one_second,source/12kHz_DE_data/B/0014/B014_1.mat,source,0.025,7,0.0213194935454414
one_second,source/12kHz_DE_data/B/0014/B014_1.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0014/B014_1.mat,source,0.075,7,0.0389876110024652
one_second,source/12kHz_DE_data/B/0014/B014_2.mat,source,0.025,7,0.20583794991895
one_second,source/12kHz_DE_data/B/0014/B014_2.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0014/B014_2.mat,source,0.075,7,0.0989239636437519
one_second,source/12kHz_DE_data/B/0014/B014_3.mat,source,0.025,7,0.0282821734195552
one_second,source/12kHz_DE_data/B/0014/B014_3.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0014/B014_3.mat,source,0.075,7,0.077422835474896
one_second,source/12kHz_DE_data/B/0021/B021_0.mat,source,0.025,7,0.0348746147136115
one_second,source/12kHz_DE_data/B/0021/B021_0.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0021/B021_0.mat,source,0.075,7,0.0423852735981024
one_second,source/12kHz_DE_data/B/0021/B021_1.mat,source,0.025,7,0.163742058411576
one_second,source/12kHz_DE_data/B/0021/B021_1.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0021/B021_1.mat,source,0.075,7,0.0206449318725305
one_second,source/12kHz_DE_data/B/0021/B021_2.mat,source,0.025,7,0.0121482652518965
one_second,source/12kHz_DE_data/B/0021/B021_2.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0021/B021_2.mat,source,0.075,7,0.0219465463136752
one_second,source/12kHz_DE_data/B/0021/B021_3.mat,source,0.025,7,0.0165942688499213
one_second,source/12kHz_DE_data/B/0021/B021_3.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0021/B021_3.mat,source,0.075,7,0.0195334511996261
one_second,source/12kHz_DE_data/B/0028/B028_0_(1797rpm).mat,source,0.025,7,0.00654833919643211
one_second,source/12kHz_DE_data/B/0028/B028_0_(1797rpm).mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0028/B028_0_(1797rpm).mat,source,0.075,7,0.0111849578030418
one_second,source/12kHz_DE_data/B/0028/B028_1_(1772rpm).mat,source,0.025,7,0.0334618147339668
one_second,source/12kHz_DE_data/B/0028/B028_1_(1772rpm).mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0028/B028_1_(1772rpm).mat,source,0.075,7,0.0145677925219907
one_second,source/12kHz_DE_data/B/0028/B028_2_(1750rpm).mat,source,0.025,7,0.026245693449821
one_second,source/12kHz_DE_data/B/0028/B028_2_(1750rpm).mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0028/B028_2_(1750rpm).mat,source,0.075,7,0.0264771176551411
one_second,source/12kHz_DE_data/B/0028/B028_3_(1730rpm).mat,source,0.025,7,0.01792649024501
one_second,source/12kHz_DE_data/B/0028/B028_3_(1730rpm).mat,source,0.05,7,0
one_second,source/12kHz_DE_data/B/0028/B028_3_(1730rpm).mat,source,0.075,7,0.0126535442122755
one_second,source/12kHz_DE_data/IR/0007/IR007_0.mat,source,0.025,7,0.00555935725891856
one_second,source/12kHz_DE_data/IR/0007/IR007_0.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0007/IR007_0.mat,source,0.075,7,0.00789879444874245
one_second,source/12kHz_DE_data/IR/0007/IR007_1.mat,source,0.025,7,0.0193920659646161
one_second,source/12kHz_DE_data/IR/0007/IR007_1.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0007/IR007_1.mat,source,0.075,7,0.0104454252409347
one_second,source/12kHz_DE_data/IR/0007/IR007_2.mat,source,0.025,7,0.0114915318343239
one_second,source/12kHz_DE_data/IR/0007/IR007_2.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0007/IR007_2.mat,source,0.075,7,0.00645444910734335
one_second,source/12kHz_DE_data/IR/0007/IR007_3.mat,source,0.025,7,0.011274707574427
one_second,source/12kHz_DE_data/IR/0007/IR007_3.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0007/IR007_3.mat,source,0.075,7,0.00545967126263163
one_second,source/12kHz_DE_data/IR/0014/IR014_0.mat,source,0.025,7,0.0466461106273168
one_second,source/12kHz_DE_data/IR/0014/IR014_0.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0014/IR014_0.mat,source,0.075,7,0.0243340431320027
one_second,source/12kHz_DE_data/IR/0014/IR014_1.mat,source,0.025,7,0.0198248023580923
one_second,source/12kHz_DE_data/IR/0014/IR014_1.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0014/IR014_1.mat,source,0.075,7,0.0170799661641241
one_second,source/12kHz_DE_data/IR/0014/IR014_2.mat,source,0.025,7,0.0262579852140194
one_second,source/12kHz_DE_data/IR/0014/IR014_2.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0014/IR014_2.mat,source,0.075,7,0.0794219081036242
one_second,source/12kHz_DE_data/IR/0014/IR014_3.mat,source,0.025,7,0.0274409939662454
one_second,source/12kHz_DE_data/IR/0014/IR014_3.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0014/IR014_3.mat,source,0.075,7,0.0220026154402193
one_second,source/12kHz_DE_data/IR/0021/IR021_0.mat,source,0.025,7,0.0160188231837311
one_second,source/12kHz_DE_data/IR/0021/IR021_0.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0021/IR021_0.mat,source,0.075,7,0.0125075470857508
one_second,source/12kHz_DE_data/IR/0021/IR021_1.mat,source,0.025,7,0.00991456523413574
one_second,source/12kHz_DE_data/IR/0021/IR021_1.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0021/IR021_1.mat,source,0.075,7,0.0179958160745737
one_second,source/12kHz_DE_data/IR/0021/IR021_2.mat,source,0.025,7,0.0169155180306958
one_second,source/12kHz_DE_data/IR/0021/IR021_2.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0021/IR021_2.mat,source,0.075,7,0.00732945033755181
one_second,source/12kHz_DE_data/IR/0021/IR021_3.mat,source,0.025,7,0.0255996099330275
one_second,source/12kHz_DE_data/IR/0021/IR021_3.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0021/IR021_3.mat,source,0.075,7,0.00661712053573159
one_second,source/12kHz_DE_data/IR/0028/IR028_0_(1797rpm).mat,source,0.025,7,0.00997425504839456
one_second,source/12kHz_DE_data/IR/0028/IR028_0_(1797rpm).mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0028/IR028_0_(1797rpm).mat,source,0.075,7,0.00818555455104989
one_second,source/12kHz_DE_data/IR/0028/IR028_1_(1772rpm).mat,source,0.025,7,0.0280643269817588
one_second,source/12kHz_DE_data/IR/0028/IR028_1_(1772rpm).mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0028/IR028_1_(1772rpm).mat,source,0.075,7,0.030132447119106
one_second,source/12kHz_DE_data/IR/0028/IR028_2_(1750rpm).mat,source,0.025,7,0.0232933396600026
one_second,source/12kHz_DE_data/IR/0028/IR028_2_(1750rpm).mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0028/IR028_2_(1750rpm).mat,source,0.075,7,0.0273225487763888
one_second,source/12kHz_DE_data/IR/0028/IR028_3_(1730rpm).mat,source,0.025,7,0.0226019701787611
one_second,source/12kHz_DE_data/IR/0028/IR028_3_(1730rpm).mat,source,0.05,7,0
one_second,source/12kHz_DE_data/IR/0028/IR028_3_(1730rpm).mat,source,0.075,7,0.014807908443966
one_second,source/12kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,source,0.025,7,0.00710926024581671
one_second,source/12kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,source,0.075,7,0.0141220866007925
one_second,source/12kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,source,0.025,7,0.00664734366023131
one_second,source/12kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,source,0.075,7,0.00357555503718689
one_second,source/12kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,source,0.025,7,0.00367138423865908
one_second,source/12kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,source,0.075,7,0.00357341342441625
one_second,source/12kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,source,0.025,7,0.00246795654377643
one_second,source/12kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,source,0.075,7,0.00606812024868256
one_second,source/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,source,0.025,7,0.014976380104385
one_second,source/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,source,0.075,7,0.0121045383096897
one_second,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,0.025,7,0.0122283176674093
one_second,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,0.075,7,0.0154452476997726
one_second,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,0.025,7,0.00521368551235011
one_second,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,0.075,7,0.00350787856892865
one_second,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,0.025,7,0.0198094880877883
one_second,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,0.075,7,0.0258420262347436
one_second,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,0.025,7,0.0676058347463481
one_second,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,0.075,7,0.0162089764859599
one_second,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,0.025,7,0.0264335970195154
one_second,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,0.075,7,0.0415531320492305
one_second,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,0.025,7,0.0450893329527566
one_second,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,0.075,7,0.0676698712527239
one_second,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,0.025,7,0.0348950111586547
one_second,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,0.075,7,0.0639630683902695
one_second,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,0.025,7,0.01590951371906
one_second,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,0.075,7,0.0172769736768831
one_second,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,0.025,7,0.022779488852775
one_second,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,0.075,7,0.0211339128469444
one_second,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,source,0.025,7,0.00717654568255423
one_second,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,source,0.075,7,0.00424810395103507
one_second,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,source,0.025,7,0.00849701334400744
one_second,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,source,0.075,7,0.0106014017592516
one_second,source/12kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat,source,0.025,7,0.0433525794965525
one_second,source/12kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat,source,0.075,7,0.078262273579772
one_second,source/12kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,source,0.025,7,0.0643953102869678
one_second,source/12kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,source,0.075,7,0.00920938711136234
one_second,source/12kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,source,0.025,7,0.0280330089057784
one_second,source/12kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,source,0.075,7,0.0241601199501166
one_second,source/12kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat,source,0.025,7,0.0357548793907003
one_second,source/12kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat,source,0.075,7,0.0171035752147662
one_second,source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,source,0.025,7,0.00366816566571858
one_second,source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,source,0.075,7,0.0123705706438359
one_second,source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat,source,0.025,7,0.00291932864438401
one_second,source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat,source,0.075,7,0.00321747989129703
one_second,source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat,source,0.025,7,0.00241190256972214
one_second,source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat,source,0.05,7,0
one_second,source/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat,source,0.075,7,0.00331017557739073
