file_id,variable,channel,split,nominal_fs_hz,fs_status,affine_overlap_flag,primary_common_input,n_samples,raw_mean,raw_rms,ac_rms,min,max,kurtosis_pearson,outside_3sigma,extrema_count,extreme_plateau_points,max_extreme_run,block_ac_rms_ratio,dc_flag,energy_variation_flag,high_kurtosis_flag,suspected_clipping_flag
source/12kHz_DE_data/B/0007/B007_3.mat,X121_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,0.00011566562903168324,0.12130453805304217,0.12130448290860571,-0.4692030439543017,0.44363150150024383,2.7152012494305344,116,2,0,1,1.0171567016448004,False,False,False,False
source/12kHz_DE_data/B/0007/B007_3.mat,X121_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,-4.13077074514898e-05,0.04514922629351899,0.04514920739699304,-0.18910930059320818,0.2028431029676227,2.978623173982788,228,2,0,1,1.0070757771220582,False,False,False,False
source/12kHz_DE_data/B/0014/B014_0.mat,X185_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,-5.6534574718572616e-05,0.14751521078966973,0.14751519995635212,-1.9682036960725562,2.2734648468416156,20.806158184177466,1616,2,0,1,2.0703058738938593,False,True,True,False
source/12kHz_DE_data/B/0014/B014_0.mat,X185_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,0.00010978330723761301,0.08369972566658376,0.08369965366885836,-0.5178838496283684,0.6053361503716315,3.6791326750359277,530,2,0,1,1.2472092700651032,False,False,False,False
source/12kHz_DE_data/B/0014/B014_0.mat,X185_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,0.000130564855849319,0.046187242445589916,0.04618705790095446,-0.30062069552990733,0.34929360714071583,3.806985184179573,546,2,0,1,1.3138192544290908,False,False,False,False
source/12kHz_DE_data/B/0014/B014_1.mat,X186_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,-2.0499069393389362e-05,0.14130576381445076,0.1413057623275622,-1.3083916945538412,1.335240041973105,9.077104880116108,1667,2,0,1,1.4203312819796137,False,False,False,False
source/12kHz_DE_data/B/0014/B014_1.mat,X186_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,0.00013030225447267622,0.0674208260996461,0.06742070018385452,-0.3400430465144667,0.32172604439462416,3.1714985089065357,369,2,0,1,1.064778068620334,False,False,False,False
source/12kHz_DE_data/B/0014/B014_1.mat,X186_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,3.424180366333903e-05,0.04613163833221007,0.04613162562399807,-0.1707056968016779,0.1711109204090046,2.740825215383048,137,2,0,1,1.0179746640366558,False,False,False,False
source/12kHz_DE_data/B/0014/B014_2.mat,X187_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,-4.450871810110668e-05,0.14755634234673057,0.14755633563395226,-1.3903134120335534,1.8345112187049695,9.955473333756352,1362,2,0,1,1.542051128285667,False,False,False,False
source/12kHz_DE_data/B/0014/B014_2.mat,X187_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,-0.00020186917518738045,0.07899199787145444,0.07899173992614654,-0.46388327627746007,0.4362130873589035,3.4133742487951775,466,2,0,1,1.1652961602605432,False,False,False,False
source/12kHz_DE_data/B/0014/B014_2.mat,X187_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,-6.150571397259319e-05,0.0479220123196496,0.04792197284974604,-0.2643816260366729,0.3070295312333568,3.5505045943674136,472,2,0,1,1.171729685381726,False,False,False,False
source/12kHz_DE_data/B/0014/B014_3.mat,X188_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,1.2020254461359561e-05,0.13886220861947257,0.13886220809922117,-1.7174139110666464,1.9846451308495212,15.090396145034967,1508,2,0,1,1.5486925706574612,False,False,False,False
source/12kHz_DE_data/B/0014/B014_3.mat,X188_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,-7.862712197878348e-05,0.12790269614688013,0.12790267197919217,-0.6772196088265242,0.6152949366280213,2.7856637600548715,158,2,0,1,1.0310533809486766,False,False,False,False
source/12kHz_DE_data/B/0014/B014_3.mat,X188_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,0.0001249342468803073,0.051519372225608755,0.05151922074289151,-0.24607255162849062,0.3235681605376815,3.3963020608373324,495,2,0,1,1.0953627694296297,False,False,False,False
source/12kHz_DE_data/B/0021/B021_0.mat,X222_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,0.0007516507848186015,0.13847169930458111,0.1384696592376684,-1.6392407790679757,1.6382128337064754,9.026365073602301,1023,2,0,1,1.4641814140725598,False,False,False,False
source/12kHz_DE_data/B/0021/B021_0.mat,X222_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,0.00017430336036929474,0.09464262907588607,0.09464246856847257,-0.585232268192661,0.6078422772618844,3.0340365488433525,268,2,0,1,1.1421869231228023,False,False,False,False
source/12kHz_DE_data/B/0021/B021_0.mat,X222_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,-4.194046439545411e-05,0.04211510101912875,0.04211508013584761,-0.1779368399784904,0.17981378316691018,2.9476766264935983,219,2,0,1,1.0341926834193085,False,False,False,False
source/12kHz_DE_data/B/0021/B021_1.mat,X223_DE_time,DE,validation,12000,directory_nominal_not_channel_verified,False,True,96000,6.023228024714816e-05,0.12340462397167605,0.12340460927235733,-1.4178104926049824,1.4704485493111852,8.942297613610535,932,2,0,1,1.3393100746375661,False,False,False,False
source/12kHz_DE_data/B/0021/B021_1.mat,X223_FE_time,FE,validation,12000,directory_nominal_not_channel_verified,False,False,96000,0.00014857936930236224,0.07852928665965808,0.07852914610159574,-0.6216379505360006,0.5648620494639993,3.512652189055756,402,2,0,1,1.1895413616135855,False,False,False,False
source/12kHz_DE_data/B/0021/B021_1.mat,X223_BA_time,BA,validation,12000,directory_nominal_not_channel_verified,False,False,96000,-7.644459625525859e-05,0.035178771795314465,0.03517868873694009,-0.18580229189224937,0.1468804380780771,2.983837929328785,262,2,0,1,1.0404438969629026,False,False,False,False
source/12kHz_DE_data/B/0021/B021_2.mat,X224_DE_time,DE,validation,12000,directory_nominal_not_channel_verified,False,True,96000,7.586666886883512e-06,0.10739659575585589,0.10739659548788877,-0.5353962979268423,0.6409589116539961,3.3003565337908882,451,2,0,1,1.0676862383490275,False,False,False,False
source/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,FE,validation,12000,directory_nominal_not_channel_verified,False,False,96000,-2.406963182621624e-05,0.076979302465391,0.07697929870238476,-0.33166304417728076,0.3670878649136283,2.9634742185865544,216,2,0,1,1.0370075170777995,False,False,False,False
source/12kHz_DE_data/B/0021/B021_2.mat,X224_BA_time,BA,validation,12000,directory_nominal_not_channel_verified,False,False,96000,0.00010916601286929514,0.03584234742575352,0.03584218118042001,-0.1745408471288221,0.14953108165456072,3.0134768027897505,271,2,0,1,1.016927860115911,False,False,False,False
source/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,-3.83960566413788e-06,0.11792775058309352,0.11792775052058671,-0.4976139527148624,0.5096462868060957,3.109525062390292,334,2,0,1,1.0410702501665876,False,False,False,False
source/12kHz_DE_data/B/0021/B021_3.mat,X225_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,1.1746154934581902e-05,0.09304382377785886,0.09304382303642245,-0.37622210054961086,0.37039971763220736,2.9575840445610306,246,2,0,1,1.030560583613787,False,False,False,False
source/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,-0.00015776131721966175,0.043005505367924066,0.04300521600128681,-0.1608884977489704,0.18177310462491686,2.9424041954739253,211,2,0,1,1.0227287397487312,False,False,False,False
source/12kHz_DE_data/B/0028/B028_0_(1797rpm).mat,X048_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,0.0038460027474984185,2.0744896435386697,2.074486078384732,-9.288828902808751,10.735533897191248,3.7797283326658127,658,2,0,1,1.0893173152680193,False,False,False,False
source/12kHz_DE_data/B/0028/B028_1_(1772rpm).mat,X049_DE_time,DE,test,12000,directory_nominal_not_channel_verified,False,True,96000,0.0027797833466872736,2.0242909837368193,2.0242890751181575,-10.10114072268873,11.66475407731127,3.8852046204674298,670,2,0,1,1.0745197993086524,False,False,False,False
source/12kHz_DE_data/B/0028/B028_2_(1750rpm).mat,X050_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,-0.0011089797048423366,2.1437917355036107,2.1437914486669634,-9.922082922427759,10.441634477572242,3.766835981593307,659,2,0,1,1.0435361944265404,False,False,False,False
source/12kHz_DE_data/B/0028/B028_3_(1730rpm).mat,X051_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,0.001276372460312533,2.143511878942786,2.1435114989293096,-10.099497847141771,11.344945952858229,3.9073777227457236,695,2,0,1,1.0947788720080858,False,False,False,False
source/12kHz_DE_data/IR/0007/IR007_0.mat,X105_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,-0.00011440172994735735,0.29137346921558516,0.29137344675685484,-1.3835838788045483,1.7255869395587253,5.358030315179909,1513,2,0,1,1.0148291531626654,False,False,False,False
source/12kHz_DE_data/IR/0007/IR007_0.mat,X105_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,2.934967617173621e-05,0.24350009437883438,0.24350009261003938,-1.1726755140170102,0.8983063041648081,3.3231322623538837,478,2,0,1,1.0176910997652744,False,False,False,False
source/12kHz_DE_data/IR/0007/IR007_0.mat,X105_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,-3.4834997614479705e-05,0.09033660676066115,0.09033660004424159,-0.3426430599605225,0.36593735546974465,3.0666548939215548,260,2,0,1,1.018750393814107,False,False,False,False
source/12kHz_DE_data/IR/0007/IR007_1.mat,X106_DE_time,DE,test,12000,directory_nominal_not_channel_verified,False,True,96000,0.00010538706167513466,0.2922843232870566,0.2922843042876915,-1.336632005720261,1.5730684733216551,5.556885751736127,1610,2,0,1,1.0142248842393302,False,False,False,False
source/12kHz_DE_data/IR/0007/IR007_1.mat,X106_FE_time,FE,test,12000,directory_nominal_not_channel_verified,False,False,96000,-0.00019135049743454458,0.23811667723691943,0.23811660035230303,-1.185927003944404,0.9335420869646867,3.3624221221374233,516,2,0,1,1.0191202384147628,False,False,False,False
source/12kHz_DE_data/IR/0007/IR007_1.mat,X106_BA_time,BA,test,12000,directory_nominal_not_channel_verified,False,False,96000,-0.00011512687877206505,0.09585898723334212,0.0958589180994853,-0.36721079008722907,0.3645865986368066,3.1017904650780688,243,2,0,1,1.0087418654703557,False,False,False,False
source/12kHz_DE_data/IR/0007/IR007_2.mat,X107_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,4.5837695487301026e-05,0.2998520302338749,0.2998520267303229,-1.3941844557305771,1.635068278800361,5.556076977422937,1660,2,0,1,1.0255434370392489,False,False,False,False
source/12kHz_DE_data/IR/0007/IR007_2.mat,X107_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,-0.00010093203045263549,0.23235143043602272,0.23235140851389546,-0.9297687514812102,0.9232257939733352,3.1203460477392495,316,2,0,1,1.0250046901595133,False,False,False,False
source/12kHz_DE_data/IR/0007/IR007_2.mat,X107_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,2.77501468249447e-05,0.0962650319331536,0.09626502793341117,-0.36252801315807126,0.36653323313273006,3.3216394064723316,409,2,0,1,1.0113653560136093,False,False,False,False
source/12kHz_DE_data/IR/0007/IR007_3.mat,X108_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,-6.996563824931103e-05,0.313075990343144,0.3130759825252487,-1.5113042254698361,1.5127505849094052,5.280439069557213,1592,2,0,1,1.0474798064251531,False,False,False,False
source/12kHz_DE_data/IR/0007/IR007_3.mat,X108_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,-7.36512194074858e-05,0.22488722918229556,0.22488721712180132,-1.1155234116739527,0.8623874974169561,3.225562181662686,435,2,0,1,1.0136106456295153,False,False,False,False
source/12kHz_DE_data/IR/0007/IR007_3.mat,X108_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,9.613853775541255e-05,0.09677993128577332,0.09677988353506406,-0.38692593083909926,0.36804819378998094,3.276264051629332,480,2,0,1,1.011726366372288,False,False,False,False
source/12kHz_DE_data/IR/0014/IR014_0.mat,X169_DE_time,DE,validation,12000,directory_nominal_not_channel_verified,False,True,96000,-0.0006124835980359998,0.1934070670057255,0.1934060971934425,-2.0452177083818017,1.8998442876261823,22.22096522014513,2242,2,0,1,1.0958730279728037,False,False,True,False
source/12kHz_DE_data/IR/0014/IR014_0.mat,X169_FE_time,FE,validation,12000,directory_nominal_not_channel_verified,False,False,96000,0.00045208856070834744,0.11567045904029137,0.11566957556127282,-0.724506737177928,0.5941005355493446,3.79591997905388,679,2,0,1,1.0587940481497347,False,False,False,False
source/12kHz_DE_data/IR/0014/IR014_0.mat,X169_BA_time,BA,validation,12000,directory_nominal_not_channel_verified,False,False,96000,-6.350276921027981e-05,0.056681710699508864,0.056681675127161865,-0.303724193770694,0.2907832246269322,3.422337296685457,548,2,0,1,1.0741759892343772,False,False,False,False
source/12kHz_DE_data/IR/0014/IR014_1.mat,X170_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,5.5483820640026694e-05,0.16682919613790848,0.1668291869115425,-1.7923334443160033,1.8959186115722202,21.2513612548459,2026,2,0,1,1.0547567852095918,False,False,True,False
source/12kHz_DE_data/IR/0014/IR014_1.mat,X170_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,0.0001436882539689911,0.09716146274016267,0.09716135649265963,-0.6990292201930007,0.592458052534272,3.832027332864964,654,2,0,1,1.0361019128079525,False,False,False,False
source/12kHz_DE_data/IR/0014/IR014_1.mat,X170_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,-0.00016335991171116906,0.04457265542563234,0.04457235606551888,-0.235469244385005,0.251483633953274,3.1124538028562996,287,2,0,1,1.0147915799512206,False,False,False,False
source/12kHz_DE_data/IR/0014/IR014_2.mat,X171_DE_time,DE,validation,12000,directory_nominal_not_channel_verified,False,True,96000,8.43837871039101e-05,0.16245848105513755,0.16245845913992585,-1.8841918113077063,1.8389837974747287,22.15742210903653,1927,2,0,1,1.0889189719371082,False,False,True,False
source/12kHz_DE_data/IR/0014/IR014_2.mat,X171_FE_time,FE,validation,12000,directory_nominal_not_channel_verified,False,False,96000,-9.253320915211727e-05,0.09239865916511009,0.09239861283112093,-0.7131816484743035,0.5844692606166054,4.395643503617478,786,2,0,1,1.034008458206286,False,False,False,False
source/12kHz_DE_data/IR/0014/IR014_2.mat,X171_BA_time,BA,validation,12000,directory_nominal_not_channel_verified,False,False,96000,-1.0128747280094253e-05,0.04481241332827066,0.04481241218359316,-0.24374864702250268,0.22755188710212643,3.1709439824781183,373,2,0,1,1.019191466322823,False,False,False,False
source/12kHz_DE_data/IR/0014/IR014_3.mat,X172_DE_time,DE,test,12000,directory_nominal_not_channel_verified,False,True,96000,6.846920022605804e-05,0.18186934183307885,0.18186932894461866,-2.020619394224591,2.1239129411047504,18.415752588977277,1871,2,0,1,1.0542853284921132,False,False,False,False
source/12kHz_DE_data/IR/0014/IR014_3.mat,X172_FE_time,FE,test,12000,directory_nominal_not_channel_verified,False,False,96000,-0.00034221173815100704,0.09699142650120324,0.09699082279197646,-0.7239939613404236,0.6217333113868491,4.513167974201482,891,2,0,1,1.037843197177972,False,False,False,False
source/12kHz_DE_data/IR/0014/IR014_3.mat,X172_BA_time,BA,test,12000,directory_nominal_not_channel_verified,False,False,96000,4.913972866022561e-05,0.060219164785075954,0.060219144735700114,-0.2556355335873636,0.27952173644231004,3.015480093816222,239,2,0,1,1.0155323157144525,False,False,False,False
source/12kHz_DE_data/IR/0021/IR021_0.mat,X209_DE_time,DE,validation,12000,directory_nominal_not_channel_verified,False,True,96000,-1.3947936931977859e-05,0.5268951460993255,0.5268951459147111,-3.385892997122935,3.77384143401479,7.599021372004486,1730,2,0,1,1.0750387310970726,False,False,False,False
source/12kHz_DE_data/IR/0021/IR021_0.mat,X209_FE_time,FE,validation,12000,directory_nominal_not_channel_verified,False,False,96000,7.013213139078771e-05,0.22892987244106133,0.22892986169865379,-1.1598504851223972,1.1063131512412392,3.540469264520633,571,2,0,1,1.0853938099363756,False,False,False,False
source/12kHz_DE_data/IR/0021/IR021_0.mat,X209_BA_time,BA,validation,12000,directory_nominal_not_channel_verified,False,False,96000,8.712781278189122e-05,0.0928825077597491,0.0928824668949102,-0.4237448780811351,0.4405542317111499,3.8273982499273314,785,2,0,1,1.0335289158807588,False,False,False,False
source/12kHz_DE_data/IR/0021/IR021_1.mat,X210_DE_time,DE,validation,12000,directory_nominal_not_channel_verified,False,True,96000,5.312036895478193e-05,0.4416014080488179,0.4416014048538852,-3.2870744899905344,3.683016927175134,7.6748662770308025,1827,2,0,1,1.0623446302849808,False,False,False,False
source/12kHz_DE_data/IR/0021/IR021_1.mat,X210_FE_time,FE,validation,12000,directory_nominal_not_channel_verified,False,False,96000,0.000306858068727775,0.17197361791714952,0.17197334414856094,-0.8910538993176358,0.8538715552278185,3.769902868863781,674,2,0,1,1.034372455901592,False,False,False,False
source/12kHz_DE_data/IR/0021/IR021_1.mat,X210_BA_time,BA,validation,12000,directory_nominal_not_channel_verified,False,False,96000,-7.853042362983132e-05,0.07254825021892136,0.07254820771597179,-0.3213052759651729,0.3896491453998124,3.988998565070054,790,2,0,1,1.024010949275674,False,False,False,False
source/12kHz_DE_data/IR/0021/IR021_2.mat,X211_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,6.303926762145506e-05,0.487476210972889,0.48747620689684473,-3.127462119660356,3.619687081936451,8.027690144583904,2056,2,0,1,1.124285976805447,False,False,False,False
source/12kHz_DE_data/IR/0021/IR021_2.mat,X211_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,0.00016568463994198187,0.17023533384002523,0.17023525321220906,-0.8649547114017246,0.9785889249619115,3.9808992176689073,809,2,0,1,1.0329316089035616,False,False,False,False
source/12kHz_DE_data/IR/0021/IR021_2.mat,X211_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,-2.4361795177886586e-05,0.07075960182132998,0.07075959762757346,-0.3356398521030414,0.4131377146625373,3.976049125381886,797,2,0,1,1.0264159155718058,False,False,False,False
source/12kHz_DE_data/IR/0021/IR021_3.mat,X212_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,4.456129776007993e-06,0.4459992764278536,0.4459992764055922,-3.078554865592405,3.563823677321767,8.192370848146375,1903,2,0,1,1.053597172214163,False,False,False,False
source/12kHz_DE_data/IR/0021/IR021_3.mat,X212_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,6.539783985974017e-05,0.16610857283767022,0.16610855996392881,-0.8096416430124129,0.8335838115330416,3.9469188132657407,811,2,0,1,1.0362156209169604,False,False,False,False
source/12kHz_DE_data/IR/0021/IR021_3.mat,X212_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,7.199605070722349e-05,0.07341684627471244,0.07341681097332844,-0.35342569773267557,0.4527706227421019,3.887002072153721,739,2,0,1,1.024154856884189,False,False,False,False
source/12kHz_DE_data/IR/0028/IR028_0_(1797rpm).mat,X056_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,-1.6708159148380198e-05,0.836380426695686,0.8363804265287987,-3.6108005273747734,4.424253772625226,3.3714832147224083,474,2,0,1,1.060927043356122,False,False,False,False
source/12kHz_DE_data/IR/0028/IR028_1_(1772rpm).mat,X057_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,8.707862613545267e-05,0.8393320202580811,0.8393320157409848,-3.7252176435686564,3.9224678564313438,3.1912868724623293,379,2,0,1,1.0259966489067995,False,False,False,False
source/12kHz_DE_data/IR/0028/IR028_2_(1750rpm).mat,X058_DE_time,DE,validation,12000,directory_nominal_not_channel_verified,False,True,96000,0.0001274578662959487,0.838811021149205,0.8388110114655533,-4.198644544545163,3.807926755454838,3.28753191678455,451,2,0,1,1.0413920993110832,False,False,False,False
source/12kHz_DE_data/IR/0028/IR028_3_(1730rpm).mat,X059_DE_time,DE,validation,12000,directory_nominal_not_channel_verified,False,True,96000,1.0286240682368701e-05,0.823757534747939,0.8237575346837169,-3.8284720774311927,3.6959227225688074,3.304598212427333,454,2,0,1,1.0200626249551192,False,False,False,False
source/12kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,X130_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,0.0011247921226715076,0.671833120493486,0.6718321789217123,-3.431872673853709,3.6072536734516802,7.6146325686420955,2497,2,0,1,1.0686443695624954,False,False,False,False
source/12kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,X130_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,-0.00031008889000256695,0.2553520267994781,0.2553518385198777,-1.0676353237384875,1.0727901308069672,3.586758872516057,481,2,0,1,1.0171469498864607,False,False,False,False
source/12kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,X130_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,-8.22854646820855e-06,0.07670449663199885,0.07670449619063635,-0.3568715543995839,0.38977343076362087,4.044046495188171,815,2,0,1,1.0411781424108628,False,False,False,False
source/12kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,X131_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,2.1258021640350585e-05,0.5918076422928653,0.591807641911066,-2.9660656448632152,3.1081960317834914,7.557040168135796,2526,2,0,1,1.017627595145924,False,False,False,False
source/12kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,X131_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,-0.00015139149018065265,0.2569582556006959,0.2569582110032082,-1.0540881787439684,1.0339463667105768,3.4334669708797745,386,2,0,1,1.0368392326206515,False,False,False,False
source/12kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,X131_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,-8.187577415710952e-05,0.06862478809716022,0.06862473925442447,-0.28230457897148653,0.3556592192480981,4.0027217605337455,830,2,0,1,1.0192670285422636,False,False,False,False
source/12kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,X132_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,-6.290485740949287e-05,0.5708502274299562,0.5708502239640548,-3.0861188404715976,3.097380460925608,7.850127192209791,2497,2,0,1,1.0232221865946842,False,False,False,False
source/12kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,X132_FE_time,FE,train,12000,directory_nominal_not_channel_verified,False,False,96000,0.0002478900889500995,0.22569171378653577,0.22569157765057912,-0.9120968196269589,1.017532271282132,3.6775749381720986,531,2,0,1,1.0454648466184842,False,False,False,False
source/12kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,X132_BA_time,BA,train,12000,directory_nominal_not_channel_verified,False,False,96000,4.093621259180745e-05,0.07012111940936584,0.07012110746022943,-0.32794870424734884,0.3703711770582892,4.173509144271913,912,2,0,1,1.0175786895633487,False,False,False,False
source/12kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,X133_DE_time,DE,validation,12000,directory_nominal_not_channel_verified,False,True,96000,2.6768803490117195e-05,0.5813199033654175,0.5813199027490883,-3.007548540814773,3.2315847925185603,7.958549842653348,2515,2,0,1,1.0255069313186393,False,False,False,False
source/12kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,X133_FE_time,FE,validation,12000,directory_nominal_not_channel_verified,False,False,96000,0.00012468929506396367,0.2557776409993484,0.25577761060689275,-0.956866876860239,1.1944476685943064,3.676321907731908,518,2,0,1,1.033642977599118,False,False,False,False
source/12kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,X133_BA_time,BA,validation,12000,directory_nominal_not_channel_verified,False,False,96000,-2.7065395146012363e-05,0.07321834498329051,0.07321833998088545,-0.3319099850538998,0.3726466915039638,4.0624948927338895,875,2,0,1,1.0188643059793177,False,False,False,False
source/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,DE,train,12000,directory_nominal_not_channel_verified,False,True,96000,0.0001819870235729244,0.0995939218001932,0.09959375552847803,-0.47468469551385223,0.4186107535879442,3.0057575184542342,274,2,0,1,1.0464511240258754,False,False,False,False
