file_id,label,split,window_index,start_seconds,end_seconds,actual_revolutions,rpm_used,ac_rms,mean_abs,peak_to_peak,crest_factor,kurtosis_pearson,skewness,env_entropy,env_centroid_order,env_spread_order,env_peak_order,env_harmonic_ratio,env_low_order_ratio,b1500_3000__ftf_hm0.1,b1500_3000__ftf_hm0.2,b1500_3000__ftf_hm0.3,b1500_3000__ftf_fund,b1500_3000__ftf_peak,b1500_3000__bpfo_hm0.1,b1500_3000__bpfo_hm0.2,b1500_3000__bpfo_hm0.3,b1500_3000__bpfo_fund,b1500_3000__bpfo_peak,b1500_3000__bpfi_hm0.1,b1500_3000__bpfi_hm0.2,b1500_3000__bpfi_hm0.3,b1500_3000__bpfi_fund,b1500_3000__bpfi_peak,b1500_3000__bsf_hm0.1,b1500_3000__bsf_hm0.2,b1500_3000__bsf_hm0.3,b1500_3000__bsf_fund,b1500_3000__bsf_peak,b1500_3000__spin_half_hm0.1,b1500_3000__spin_half_hm0.2,b1500_3000__spin_half_hm0.3,b1500_3000__spin_half_fund,b1500_3000__spin_half_peak,b1500_3000__bpfo_contrast,b1500_3000__bpfi_contrast,b1500_3000__bsf_contrast,b1500_3000__spin_half_contrast,b1500_3000__envelope_cv,b1500_3000__envelope_kurtosis,b1500_3000__carrier_ratio
source/12kHz_DE_data/B/0007/B007_1.mat,B,test,3,3.098,4.114,30.0058666666667,1772,0.13998329659572,0.111978199878846,1.03000115768463,3.69638265727247,2.96780935131584,0.0130182246592772,0.726406363945091,5.14432170074338,3.70482780538009,2.6,0.16175298100554,0.259483638095833,0.506217218466252,1,1,0.0239872183629992,0.0157859121549441,0.126348401965641,0.150998839540856,0.182541892723566,0.059567610649074,0.0533980234734985,0.0367077251523366,0.0564640940980146,0.104220380606646,0.0241725188913462,0.0160618180366175,0.0154208621094133,0.0409269557617822,0.0728342704462379,0.0310934201573693,0.0189718252767018,0.0515512855937751,0.138565804961859,0.288950000280916,0.0337619793242137,0.0150496986146421,2.82851931133091,1.58629899285707,0.803452953061427,0.740265309864091,0.548610570462649,4.06504496988441,0.430717972218971
source/12kHz_DE_data/B/0007/B007_1.mat,B,test,4,4.114,5.13,30.0058666666667,1772,0.139737371690032,0.111842106983486,1.0399097005988,3.94342966716648,2.95228218202414,-0.00131403739041042,0.764467233299333,5.44400666076391,3.79030540774042,5.2,0.0933474719404665,0.221321769293761,0.589016939881704,1,1,0.0434344685001031,0.0232885147567554,0.109273956449764,0.134343884559375,0.154329007064601,0.0649306063219298,0.0464261690130052,0.0233880973192846,0.0405508474076634,0.137702677452444,0.0184289778110167,0.0129636740583066,0.0103469881625035,0.0390767520473064,0.0557447539744945,0.0299550269329151,0.0255328381433054,0.0344823042770446,0.105609548950332,0.171995150863452,0.0187660525419652,0.0141259845333552,1.56088594876839,0.53249172245289,0.576085853548372,0.690036245746765,0.535482836826148,3.92238117968303,0.436352246862906
source/12kHz_DE_data/B/0007/B007_1.mat,B,test,5,5.13,6.146,30.0058666666667,1772,0.140135265032241,0.112371427077854,1.06671149700599,3.8677717174311,2.93477830147172,0.00443924074799785,0.767941782613743,5.50109620225143,3.80127160931298,2,0.200363650384698,0.208443226281764,0.627376870068336,1,1,0.0145535925812175,0.00572332108703355,0.109620065454998,0.124882668360769,0.142869789528094,0.0601831292780761,0.0559566030324058,0.0336911845860809,0.0634787468321283,0.163493183180991,0.0392161225446611,0.0222827550169319,0.01486555181701,0.0556125855471098,0.0716552404524369,0.0396226790913056,0.0356396260431155,0.0614201204768476,0.138439479595136,0.211340737830757,0.0327704580332051,0.0124472507768043,1.85098611783552,0.812283191794346,0.711491306379851,0.735028409962301,0.520984489453844,3.31916521447144,0.430201448108371
source/12kHz_DE_data/B/0007/B007_1.mat,B,test,6,6.146,7.162,30.0058666666667,1772,0.138698499678177,0.110963943330943,1.0775946506986,4.08172370838105,2.98752104806922,-0.0169491667863001,0.731486180069269,4.93507974866593,3.75932908910645,2,0.226103886317522,0.309391501084916,0.634863174689964,1,1,0.037407130946095,0.0275897564755574,0.153989132536998,0.189819031065923,0.203540346389306,0.121880373941136,0.10420166979705,0.0144648117937417,0.0534115110635284,0.0905099058045509,0.0372042067211547,0.0317632614216595,0.0192413299900836,0.0337726751266195,0.0569834718005673,0.0224748269697547,0.0122119161529774,0.0389956452462955,0.0955929516717838,0.181373629652685,0.00735955021204113,0.00299638721310923,2.79227325987939,1.38277640915604,0.930367083417567,0.534060653456032,0.540089672092129,3.2080863642193,0.432585107022248
source/12kHz_DE_data/B/0007/B007_2.mat,B,train,0,0.05,1.0795,29.9927666666667,1748,0.147783752953339,0.119566097047976,1.08457936127745,3.70472623734628,2.76736336733843,0.0234087488624455,0.813263658404665,6.36703428150686,4.55603404945844,2,0.184679969573282,0.225587233834854,0.543946136917542,1,1,0.0282858866899075,0.0136712868559801,0.0934596266902038,0.141250867103311,0.182349489143551,0.022150065644178,0.0162246687151766,0.0335973615290846,0.0449981881768995,0.103836418148136,0.0168653282428445,0.0109546576170802,0.0141639515672323,0.0741728804337696,0.101556968911687,0.0537550346259102,0.0434696102347486,0.0519652602402382,0.191996167350357,0.269781987348589,0.0175076241092024,0.00625386356846028,2.43605486753161,0.786444934807291,1.21681527039716,1.17398891740308,0.525278777156928,3.11006400123981,0.378843038850116
source/12kHz_DE_data/B/0007/B007_2.mat,B,train,1,1.0795,2.109,29.9927666666667,1748,0.151222224220625,0.12128171693733,1.03747317365269,3.47960121483639,2.82290191209114,0.0333068645146643,0.791606031537665,5.82831605208346,4.2942492636808,2,0.216591927618257,0.285561857205951,0.621293549614501,1,1,0.0280415801053176,0.0231668048518376,0.0880061027092068,0.13584424833388,0.166638215025734,0.0334816274618246,0.0290571116447365,0.0235134097901817,0.0564639550774222,0.127973428991764,0.0286730549402056,0.0215960594043831,0.00849548652207288,0.049074263116987,0.0624285961989558,0.0328527319520509,0.0247460844396939,0.0580601987796937,0.142534157529773,0.189228813740819,0.0170109295041368,0.00811096237385367,1.68022068247934,0.779516073855392,0.875665208983094,0.856566757879124,0.52723396139924,3.15245465876232,0.370656716490977
source/12kHz_DE_data/B/0007/B007_2.mat,B,train,2,2.109,3.1385,29.9927666666667,1748,0.147785133333432,0.118456486484002,1.13493425149701,4.05911269260495,2.89196326877872,0.0327752453556446,0.765525318990487,5.30864253058725,4.33629900574376,2,0.244993200990036,0.363205362984427,0.615625761945542,1,1,0.0524040966132536,0.0407442596608385,0.0535902217535933,0.0939349399058497,0.121901170768066,0.0152144100687211,0.0101044230922923,0.0149290209228393,0.0341119784475793,0.109362036686796,0.0109054631570902,0.00894769144668317,0.0108162922578514,0.0516031684331772,0.0716809272302301,0.0344119826352348,0.0279442851948686,0.0459394254373561,0.131388365936581,0.176469554620151,0.0248601254898409,0.011240667651624,1.27740388227887,0.482829060351407,0.995602885027422,0.761137985450689,0.5439564525412,3.40602087008099,0.383381740899811
source/12kHz_DE_data/B/0007/B007_2.mat,B,train,3,3.1385,4.168,29.9927666666667,1748,0.146662462312787,0.117269667956515,1.08149309381238,3.73127896960763,2.87494955671078,0.0322979229562924,0.791872427356548,5.54851432398421,4.0588994541065,2,0.185577034027305,0.260685144512344,0.585409381373132,1,1,0.0172104600372002,0.0140414797323439,0.0747718764668235,0.097837717370449,0.14042104732746,0.0253377908918345,0.0189868969930199,0.0252949141149469,0.0489006836266642,0.133665582148162,0.0232813894142809,0.0187191050665209,0.00694937588908531,0.0493198932681488,0.0782297093954021,0.0334957202463899,0.031882877609061,0.0415659823140402,0.122431540957929,0.182077748359697,0.0341077632483558,0.0221895473507152,1.17146800411068,0.588180837469692,0.695348657162964,0.680699613485733,0.560037014949708,3.233812901795,0.381382802100574
source/12kHz_DE_data/B/0007/B007_2.mat,B,train,4,4.168,5.1975,29.9927666666667,1748,0.148822225240135,0.119385098099361,1.03260011976048,3.56815605630415,2.872965038192,0.0518370705409216,0.788602823587913,5.38054278895284,3.88743414311724,5.2,0.117224228020291,0.234202875783256,0.586745252259364,1,1,0.0234625775113848,0.0148512008083537,0.0634801196888276,0.105745515587566,0.138558401230478,0.0485689557918159,0.0241519270914183,0.0166429891448999,0.0445670042743659,0.157191099733021,0.0274331010652228,0.0247313877954749,0.00854732913713111,0.0573155615830257,0.0919479495442496,0.0424953080067607,0.0364741557405834,0.0330988151686615,0.129392449501879,0.187547292218734,0.0282491990394977,0.0142961155745218,1.58385221418902,0.445179484822372,0.600977032144896,0.749473106170526,0.558024997623802,3.70821965545281,0.387785892182934
source/12kHz_DE_data/B/0007/B007_2.mat,B,train,5,5.1975,6.227,29.9927666666667,1748,0.145428005849412,0.117039689201851,1.08181796407186,3.87477397910554,2.81752964090298,0.0345809046693722,0.77036521514174,5.20400645089814,3.9140342175083,5.2,0.118509504942857,0.241003694552348,0.630201912888322,1,1,0.0176725616265003,0.0129615533123855,0.0591075777138098,0.079052038486306,0.114931581028206,0.029496102353306,0.0176123141494594,0.0207915858555186,0.0520331937755231,0.161706429001033,0.032229383548504,0.0272879590328609,0.0232540814809476,0.0610398302739771,0.0790178162091868,0.0416324018294971,0.0272938581575141,0.0534590858726562,0.137399351888755,0.199513260170429,0.0372450570030032,0.0211343075872681,1.07710753547489,0.611178891821424,0.720055989425911,0.721168321765222,0.553726824902774,3.49508837352401,0.398403966973156
source/12kHz_DE_data/B/0007/B007_2.mat,B,train,6,6.227,7.2565,29.9927666666667,1748,0.145840213871251,0.11703237201894,1.10407157684631,3.83281749920391,2.91874712921272,0.0308406854410325,0.770014184089233,5.44037251993615,3.85912173623634,5.2,0.111623840132576,0.218452051607596,0.612944014261462,1,1,0.041066003378421,0.0356298313411372,0.0695093882267657,0.0951878152369062,0.136258000438873,0.0223004234897138,0.0130358332972551,0.0341564348654326,0.0715767875848669,0.172528484344038,0.0386186528223393,0.0336228141424232,0.0297612527945745,0.0627414449298222,0.0846599880484355,0.0357376783770995,0.0180435703550106,0.051282296537059,0.130713695875291,0.210942645356616,0.0221201724847857,0.00933497351781302,1.02483480501089,0.824697892267497,0.704605591432223,0.706909900395331,0.558196907509894,3.36201009824787,0.391134968482936
source/12kHz_DE_data/B/0007/B007_3.mat,B,train,0,0.05,1.0955,30.00585,1722,0.154036271182739,0.123923380737979,1.16888319361277,3.98277887189238,2.87722373294836,0.0114255613957437,0.774635350424326,6.65167802776333,4.55479084806852,2,0.130485534969794,0.190475667656338,0.598264593305213,1,1,0.0200064154242542,0.0144514540587824,0.180365076236473,0.208886508431,0.247453842383266,0.0403500602667868,0.0208349476030589,0.124918945496561,0.160853886773358,0.202396485492202,0.0547167941466669,0.0274418217899597,0.00994599482756454,0.0545332867787207,0.0736012181480416,0.0352379056350321,0.0283418837789743,0.0220273950459555,0.147823314854637,0.190070849054019,0.0153777076177892,0.0127330211186404,2.91322919564709,3.7933795902168,0.712586377147829,0.914125829818376,0.516341331034065,3.13817200111482,0.403884125531731
source/12kHz_DE_data/B/0007/B007_3.mat,B,train,1,1.0955,2.141,30.00585,1722,0.154955860762851,0.124945035690945,1.04315840319361,3.51567100834443,2.76393319048575,0.0223176113408137,0.759371432739211,5.95281534432086,4.48445071804298,2,0.233900539902375,0.295227465618677,0.630853587949681,1,1,0.0158245058795999,0.00845679902165044,0.16897460519067,0.18974536442657,0.197904978898089,0.0483351712144635,0.0363433403519726,0.0711669320023424,0.0906919969029731,0.114547783574167,0.0319789375726357,0.0168113783649182,0.0197032111010306,0.071364786297303,0.104352836716174,0.045649958061016,0.0378995026089345,0.0553564235290037,0.180478110363746,0.261463197397783,0.0277695556289801,0.0220237203463553,4.76290923077283,2.66925494067318,1.83644111801591,0.936185088480074,0.514565410882258,2.89216994868717,0.39312778780739
source/12kHz_DE_data/B/0007/B007_3.mat,B,train,2,2.141,3.1865,30.00585,1722,0.154619389007793,0.124046205159371,1.17343137724551,3.81634053940394,2.90604937671685,0.0247719651508424,0.75145252538714,6.03506591259879,4.35956575069636,2,0.189790982597752,0.244844728747466,0.625316775077684,1,1,0.0256437197450779,0.0163057024683684,0.210891511690917,0.231775992384007,0.246696177697189,0.0717126894449594,0.0640670737586883,0.0843465935945674,0.119095204669365,0.14051888959805,0.0468513643860504,0.0304684195732133,0.0347821160225201,0.081779454823841,0.100129367386841,0.0572783091234493,0.0392134424134063,0.0543117480251975,0.184484175430343,0.273234021705095,0.0117566580934175,0.00533279918319897,6.30859159715534,3.65619899801122,2.36755202891326,1.07713007826814,0.510720505307791,3.34196905878057,0.400551612837903
source/12kHz_DE_data/B/0007/B007_3.mat,B,train,3,3.1865,4.232,30.00585,1722,0.156331476683723,0.125339917202364,1.20900467065868,4.02948337049548,2.86357098605895,0.00554510758060735,0.778447776674684,5.93982860545075,4.56397156899933,2,0.214693618915162,0.298461206245848,0.613164702428395,1,1,0.0253094066606392,0.0134026482681131,0.147075668713059,0.190238237551597,0.206588524045572,0.0261310333392606,0.0149238123057717,0.0629467155527473,0.103604913715179,0.129835230830895,0.0490470970061667,0.0367297214271656,0.0217638802184603,0.0436905103658778,0.0876513968390863,0.030035479960326,0.0179476416051476,0.058908870558407,0.16261887962459,0.26412901166519,0.03262296631783,0.0144826229407132,4.40471517659988,2.7146191117061,0.837942583417542,0.85166299546674,0.515210224638543,3.15356767689903,0.407516677644342
source/12kHz_DE_data/B/0007/B007_3.mat,B,train,4,4.232,5.2775,30.00585,1722,0.157621979428295,0.126640090245917,1.12973632734531,3.66261706658126,2.82383966028738,0.00633720332311585,0.84042252389142,6.21471925426546,4.54813001724096,2,0.166387048931937,0.240324527978552,0.595250711742783,1,1,0.0329919764996836,0.0169596186292088,0.127910547145211,0.14899525319824,0.171480041950846,0.0515733535061948,0.036230752004449,0.0437720796835816,0.0921413262958722,0.121557462970398,0.0466403804723479,0.0196169210227504,0.0307577446501082,0.0738456131726164,0.128877751160846,0.0542346690077003,0.0259831892818717,0.0751383553028108,0.162515724194131,0.269747836254854,0.0193078706880163,0.00857388907811562,2.62534066158054,2.23369083199796,1.11129992269713,0.864206599658693,0.512298793852955,3.27154642779213,0.39974491623868
source/12kHz_DE_data/B/0007/B007_3.mat,B,train,5,5.2775,6.323,30.00585,1722,0.153358713418964,0.122130473717715,1.39206906187625,4.72794611319133,3.11065689099617,0.0213469527957632,0.799382432292141,5.56735984389291,4.71683248809958,2,0.158261499182273,0.33076349850101,0.660454398779573,1,1,0.0885636584484218,0.0713329776134262,0.108541217319255,0.120771471205321,0.145887902462934,0.0447629955972506,0.0387932031615993,0.0405348448821866,0.0699385102445422,0.110282895201855,0.0310197655083687,0.0205430552421616,0.0484990806262724,0.0959277834261901,0.132004584317912,0.0588812191217594,0.0259023396538271,0.0673639372782195,0.147235506365844,0.229134773542606,0.0142143798874003,0.00464492456196929,2.11088100907125,2.14044140027874,1.79425657269583,0.890829186374529,0.547970775129991,3.5310913385728,0.399831027371949
source/12kHz_DE_data/B/0007/B007_3.mat,B,train,6,6.323,7.3685,30.00585,1722,0.150464979127106,0.119870448627502,1.13720834331337,3.88792214154457,3.00521741877805,0.0248086687688481,0.835500301086454,5.76741569171009,4.48466429404413,2,0.208966539895294,0.24341617788176,0.550531945711901,1,1,0.0434483150526747,0.0303619673230314,0.0901003074807047,0.119665612089533,0.179736186120249,0.040853359782298,0.0319199779498395,0.0454277766217395,0.0734388271307939,0.118812756159421,0.0400068994181456,0.0151327847809613,0.0161701359057935,0.051979569579948,0.0783811273829469,0.0412551013383577,0.0207573863892609,0.0536145822660551,0.1511092270175,0.215280308211898,0.0469336659053676,0.0198302222125189,1.56409614423728,1.44179743757506,0.813287856461096,0.839462280429775,0.543147620990758,4.02620737333514,0.414852411059547
source/12kHz_DE_data/B/0014/B014_0.mat,B,train,0,0.05,1.052,29.9932,1796,0.183479899948383,0.120368181795048,3.53653764471058,10.0372858623252,14.5787008617947,-0.0493920980997341,0.775503137557209,3.38758355235732,3.19657932061724,1.4,0.18431841825597,0.45710275721618,0.437906352476309,1,1,0.163943693588785,0.0678271230777771,0.0670853826405446,0.141224016252517,0.196826014857998,0.119671783238582,0.0451759095494397,0.00916875266355705,0.0142190801085199,0.0237680070435242,0.0095571387029397,0.00578241610565552,0.0435893729914784,0.0671134250956776,0.077528057733436,0.058621658492326,0.0357686363638779,0.0660230527078823,0.114073887199358,0.139375142009747,0.0300195787214313,0.011070854213149,2.17250978452498,0.447841739323812,2.07044677310978,1.61838335855149,1.1422459844223,37.4352246354265,0.474256176418111
source/12kHz_DE_data/B/0014/B014_0.mat,B,train,1,1.052,2.054,29.9932,1796,0.131596617232984,0.0893923856611461,2.89638079840319,11.1948021016686,15.5721181045904,0.0877384817630336,0.762063908855451,3.19463849308552,3.08005784242644,1.8,0.198176385238446,0.452971665243113,0.427722209377923,1,1,0.168780349513353,0.115943352654445,0.0385496762446465,0.0857977291193732,0.11340372256234,0.0758037184476201,0.0299373412361814,0.0104608040829139,0.0246779875412126,0.0414113756383975,0.0204609782535302,0.00658943725368476,0.0202186132705407,0.0604330750594512,0.0791555652521972,0.0537575116444528,0.0194692989809378,0.053322309976804,0.149668923792499,0.202840846761736,0.0790299719623604,0.0448481014859254,1.53823944251071,0.803571757811434,1.91602145373053,1.19723364602067,0.983067394683254,20.3722309104503,0.453002201423449
source/12kHz_DE_data/B/0014/B014_0.mat,B,train,2,2.054,3.056,29.9932,1796,0.13874967334831,0.089608396131498,4.22461285429142,16.2597601049564,34.0675501543555,0.642660195795528,0.749750147815677,2.79489360625057,2.95768892128384,2,0.13652222952834,0.537395103877536,0.431922163610896,1,1,0.202443121525758,0.0739220333503657,0.0105951923333209,0.0279902558335789,0.0374989312216359,0.0138552644722836,0.00778022894734411,0.00577916376989014,0.0181753726296252,0.0357505634639156,0.0143075077465825,0.00534529833500908,0.0309764582893928,0.0691645542195072,0.0930404054252291,0.0568256558680077,0.0161967227778455,0.0609446017508673,0.135169615234598,0.19594060272466,0.05515406853125,0.0242114407865428,0.735418817469755,0.662193627358111,1.26130049143843,0.939770344186186,1.24550841949379,53.8156825464393,0.474325035526135
